EventID,WorkGroup,AssetName,DownStart,DownEnd,Total Duration,Shift Scheduled Duration,Total Scheduled Duration,Reason,Code,ShiftNumber,ScheduleID,OEE
1727854,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:07,0:00:07,0:00:07,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59220,1
1727853,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Ing - En Proceso: .,,3,59220,1
1727851,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:05:26,0:05:26,0:05:26,Ing - .,,3,59220,0.99
1727850,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727849,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:17,0:00:17,0:00:17,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727848,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:20,0:00:20,0:00:20,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727847,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:18,0:00:18,0:00:18,Falla26. Servo Soporte Derecho Altura Fallo,,2,59219,1
1727846,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:02:41,0:02:41,0:02:41,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,2,59219,0.99
1727844,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:02:05,0:02:05,0:02:05,Calidad - fuga,,2,59219,1
1727843,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 13. Ciclo no terminado. Llame a Calidad o Ingenieria para validar.,,2,59219,1
1727841,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:01:23,0:01:23,0:01:23,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59219,1
1727835,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727831,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727828,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:03:11,0:03:11,0:03:11,Calidad - fuga,,2,59219,0.99
1727822,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59219,1
1727786,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59219,1
1727785,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59219,1
1727784,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727753,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59219,1
1727692,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 72:  Soporte Derecha Posn Insercion,,2,59219,1
1727690,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:04:32,0:04:32,0:04:32,Calidad - fuga,,2,59219,0.99
1727649,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59219,1
1727640,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:08,0:00:08,0:00:08,Falla 72:  Soporte Derecha Posn Insercion,,2,59219,1
1727609,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 58: C-Clip Posn. Extendida,,2,59219,1
1727537,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:29:08,0:29:08,0:29:08,Mantto - prueba de agua,,2,59219,0.94
1727508,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:02:27,0:02:27,0:02:27,Ing - ajuste,,2,59219,0.99
1727501,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59219,1
1727480,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727479,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:13,0:00:13,0:00:13,Falla 70:  Soporte Derecha Posn Pre Insercion,,2,59218,1
1727477,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727474,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727473,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727470,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:16,0:00:16,0:00:16,Falla 70:  Soporte Derecha Posn Pre Insercion,,2,59218,1
1727469,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:08,0:00:08,0:00:08,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727468,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727467,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727466,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727464,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727463,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727459,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727437,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:02:18,0:02:18,0:02:18,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727433,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727429,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727422,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727414,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:29,0:00:29,0:00:29,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727384,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727383,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727377,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727368,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:10,0:00:10,0:00:10,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727366,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727364,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727357,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727355,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:08,0:00:08,0:00:08,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727350,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727345,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:10,0:00:10,0:00:10,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727342,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:50,0:00:50,0:00:50,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727341,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:19,0:00:19,0:00:19,Falla 58: C-Clip Posn. Extendida,,2,59218,1
1727325,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:28,0:00:28,0:00:28,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727318,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 58: C-Clip Posn. Extendida,,2,59218,1
1727313,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:43,0:00:43,0:00:43,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727309,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727300,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727295,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727292,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:09,0:00:09,0:00:09,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727290,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:19,0:00:19,0:00:19,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727221,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:33,0:00:33,0:00:33,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727212,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:10,0:00:10,0:00:10,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727203,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727165,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727145,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727134,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Ing - En Proceso: ajuste,,2,59218,1
1727124,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 67:  Pin Izquierda Posn Aproximacion,,2,59218,1
1727115,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727114,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727113,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727112,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 70:  Soporte Derecha Posn Pre Insercion,,2,59218,1
1727097,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:11:12,0:11:12,0:11:12,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,0.98
1727080,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727066,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:04:55,0:04:55,0:04:55,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,0.99
1727059,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:01:32,0:01:32,0:01:32,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727041,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:18,0:00:18,0:00:18,Falla26. Servo Soporte Derecho Altura Fallo,,2,59218,1
1727038,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:01:03,0:01:03,0:01:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727037,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 58: C-Clip Posn. Extendida,,2,59218,1
1727026,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59218,1
1727021,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59218,1
1727013,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:25,0:00:25,0:00:25,Falla 58: C-Clip Posn. Extendida,,2,59218,1
1726957,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:12:09,0:12:09,0:12:09,Ing - ajuste de camara,,2,59218,0.98
1726920,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726918,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726916,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726913,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 54: Pin Torque Arm Posn. Extendida,,3,59217,1
1726907,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:08,0:00:08,0:00:08,Falla 54: Pin Torque Arm Posn. Extendida,,3,59217,1
1726906,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726905,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726903,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726902,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726900,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726897,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726895,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726894,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726886,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726885,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:15,0:00:15,0:00:15,Falla26. Servo Soporte Derecho Altura Fallo,,3,59217,1
1726878,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726868,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726865,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726856,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726853,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726851,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726844,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726837,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726834,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726820,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726813,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59217,1
1726806,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:48,0:00:48,0:00:48,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726804,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726803,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726786,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726785,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726779,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726776,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726766,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726765,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726764,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726763,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla26. Servo Soporte Derecho Altura Fallo,,3,59217,1
1726761,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726760,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726759,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:20,0:00:20,0:00:20,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726758,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726757,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726756,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726749,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726738,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59217,1
1726734,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,3,59217,1
1726730,Ensamble 100D,Bench 100D,5/17/2024,5/17/2024,0:00:56,0:00:56,0:00:56,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726636,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59217,1
1726490,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726479,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726471,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726460,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726434,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:10,0:00:10,0:00:10,Falla26. Servo Soporte Derecho Altura Fallo,,2,59216,1
1726431,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:10,0:00:10,0:00:10,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726427,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726411,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726409,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:01:03,0:01:03,0:01:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726399,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726397,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:32,0:00:32,0:00:32,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726396,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726395,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:08,0:00:08,0:00:08,Falla26. Servo Soporte Derecho Altura Fallo,,2,59216,1
1726389,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:29,0:00:29,0:00:29,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726387,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726386,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726373,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:43,0:00:43,0:00:43,Falla26. Servo Soporte Derecho Altura Fallo,,2,59216,1
1726367,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726358,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
1726353,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:12,0:00:12,0:00:12,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726344,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:35,0:00:35,0:00:35,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726334,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:37,0:00:37,0:00:37,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59216,1
1726332,Ensamble 100D,Bench 100D,5/16/2024,5/16/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59216,1
